,date,state,fips,cases,deaths
2921,4/24/2020,Utah,49,3782,39
2922,4/24/2020,Vermont,50,827,43
2923,4/24/2020,Virgin Islands,78,55,3
2924,4/24/2020,Virginia,51,11595,413
2925,4/24/2020,Washington,53,13197,731
2926,4/24/2020,West Virginia,54,1010,32
2927,4/24/2020,Wisconsin,55,5356,262
2928,4/24/2020,Wyoming,56,473,7
2929,4/25/2020,Alabama,1,6213,213
2930,4/25/2020,Alaska,2,337,7
2931,4/25/2020,Arizona,4,6280,275
2932,4/25/2020,Arkansas,5,2909,48
2933,4/25/2020,California,6,42590,1692
2934,4/25/2020,Colorado,8,12967,670
2935,4/25/2020,Connecticut,9,24582,1862
2936,4/25/2020,Delaware,10,3576,112
2937,4/25/2020,District of Columbia,11,3699,165
2938,4/25/2020,Florida,12,30831,1054
2939,4/25/2020,Georgia,13,22225,897
2940,4/25/2020,Guam,66,997,6
2941,4/25/2020,Hawaii,15,597,14
2942,4/25/2020,Idaho,16,1887,56
2943,4/25/2020,Illinois,17,41777,1884
2944,4/25/2020,Indiana,18,14567,897
2945,4/25/2020,Iowa,19,5109,112
2946,4/25/2020,Kansas,20,3091,119
2947,4/25/2020,Kentucky,21,3905,208
2948,4/25/2020,Louisiana,22,26571,1703
2949,4/25/2020,Maine,23,990,50
2950,4/25/2020,Maryland,24,17844,875
2951,4/25/2020,Massachusetts,25,53348,2730
2952,4/25/2020,Michigan,26,37302,3273
2953,4/25/2020,Minnesota,27,3446,244
2954,4/25/2020,Mississippi,28,5718,221
2955,4/25/2020,Missouri,29,6826,280
2956,4/25/2020,Montana,30,445,14
2957,4/25/2020,Nebraska,31,2898,52
2958,4/25/2020,Nevada,32,4539,206
2959,4/25/2020,New Hampshire,33,1793,60
2960,4/25/2020,New Jersey,34,105523,5863
2961,4/25/2020,New Mexico,35,2662,93
2962,4/25/2020,New York,36,286901,21326
2963,4/25/2020,North Carolina,37,8548,304
2964,4/25/2020,North Dakota,38,803,16
2965,4/25/2020,Northern Mariana Islands,69,14,2
2966,4/25/2020,Ohio,39,15587,711
2967,4/25/2020,Oklahoma,40,3193,194
2968,4/25/2020,Oregon,41,2253,87
2969,4/25/2020,Pennsylvania,42,41626,1842
2970,4/25/2020,Puerto Rico,72,1307,83
2971,4/25/2020,Rhode Island,44,7129,215
2972,4/25/2020,South Carolina,45,5253,166
2973,4/25/2020,South Dakota,46,2147,10
2974,4/25/2020,Tennessee,47,8918,179
2975,4/25/2020,Texas,48,24494,662
2976,4/25/2020,Utah,49,3950,41
2977,4/25/2020,Vermont,50,843,45
2978,4/25/2020,Virgin Islands,78,57,4
2979,4/25/2020,Virginia,51,12365,436
2980,4/25/2020,Washington,53,13565,743
2981,4/25/2020,West Virginia,54,1025,33
2982,4/25/2020,Wisconsin,55,5687,266
2983,4/25/2020,Wyoming,56,477,7
2984,4/26/2020,Alabama,1,6421,219
2985,4/26/2020,Alaska,2,339,7
2986,4/26/2020,Arizona,4,6526,277
2987,4/26/2020,Arkansas,5,3001,50
2988,4/26/2020,California,6,43691,1716
2989,4/26/2020,Colorado,8,13440,678
2990,4/26/2020,Connecticut,9,25269,1925
2991,4/26/2020,Delaware,10,4034,120
2992,4/26/2020,District of Columbia,11,3841,178
2993,4/26/2020,Florida,12,31520,1073
2994,4/26/2020,Georgia,13,22459,907
2995,4/26/2020,Guam,66,997,6
2996,4/26/2020,Hawaii,15,599,14
2997,4/26/2020,Idaho,16,1897,56
2998,4/26/2020,Illinois,17,43903,1943
2999,4/26/2020,Indiana,18,15187,928
3000,4/26/2020,Iowa,19,5490,118
3001,4/26/2020,Kansas,20,3198,120
3002,4/26/2020,Kentucky,21,4074,211
3003,4/26/2020,Louisiana,22,26832,1729
3004,4/26/2020,Maine,23,1015,50
3005,4/26/2020,Maryland,24,18664,910
3006,4/26/2020,Massachusetts,25,54938,2899
3007,4/26/2020,Michigan,26,38003,3314
3008,4/26/2020,Minnesota,27,3602,272
3009,4/26/2020,Mississippi,28,5911,227
3010,4/26/2020,Missouri,29,6997,282
3011,4/26/2020,Montana,30,448,14
3012,4/26/2020,Nebraska,31,3126,54
3013,4/26/2020,Nevada,32,4638,206
3014,4/26/2020,New Hampshire,33,1864,60
3015,4/26/2020,New Jersey,34,109038,5938
3016,4/26/2020,New Mexico,35,2728,99
3017,4/26/2020,New York,36,292914,21804
3018,4/26/2020,North Carolina,37,8830,309
3019,4/26/2020,North Dakota,38,867,17
3020,4/26/2020,Northern Mariana Islands,69,14,2
3021,4/26/2020,Ohio,39,15963,728
3022,4/26/2020,Oklahoma,40,3253,195
3023,4/26/2020,Oregon,41,2311,91
3024,4/26/2020,Pennsylvania,42,42709,1871
3025,4/26/2020,Puerto Rico,72,1371,84
3026,4/26/2020,Rhode Island,44,7439,226
3027,4/26/2020,South Carolina,45,5490,174
3028,4/26/2020,South Dakota,46,2213,11
3029,4/26/2020,Tennessee,47,9435,182
3030,4/26/2020,Texas,48,25209,676
3031,4/26/2020,Utah,49,4123,41
3032,4/26/2020,Vermont,50,851,45
3033,4/26/2020,Virgin Islands,78,59,4
3034,4/26/2020,Virginia,51,12969,448
3035,4/26/2020,Washington,53,13744,757
3036,4/26/2020,West Virginia,54,1054,34
3037,4/26/2020,Wisconsin,55,5911,274
3038,4/26/2020,Wyoming,56,502,7
3039,4/27/2020,Alabama,1,6539,228
3040,4/27/2020,Alaska,2,343,7
3041,4/27/2020,Arizona,4,6716,277
3042,4/27/2020,Arkansas,5,3069,51
3043,4/27/2020,California,6,45208,1800
3044,4/27/2020,Colorado,8,13804,705
3045,4/27/2020,Connecticut,9,25997,2012
3046,4/27/2020,Delaware,10,4162,125
3047,4/27/2020,District of Columbia,11,3892,185
3048,4/27/2020,Florida,12,32130,1087
3049,4/27/2020,Georgia,13,23229,981
3050,4/27/2020,Guam,66,1113,6
3051,4/27/2020,Hawaii,15,600,16
3052,4/27/2020,Idaho,16,1917,58
3053,4/27/2020,Illinois,17,45883,1992
3054,4/27/2020,Indiana,18,16137,932
3055,4/27/2020,Iowa,19,5868,127
3056,4/27/2020,Kansas,20,3407,126
3057,4/27/2020,Kentucky,21,4146,216
3058,4/27/2020,Louisiana,22,27111,1740
3059,4/27/2020,Maine,23,1023,51
3060,4/27/2020,Maryland,24,19574,945
3061,4/27/2020,Massachusetts,25,56462,3003
3062,4/27/2020,Michigan,26,38457,3406
3063,4/27/2020,Minnesota,27,3816,286
3064,4/27/2020,Mississippi,28,6094,229
3065,4/27/2020,Missouri,29,7171,296
3066,4/27/2020,Montana,30,449,14
3067,4/27/2020,Nebraska,31,3487,54
3068,4/27/2020,Nevada,32,4708,219
3069,4/27/2020,New Hampshire,33,1938,60
3070,4/27/2020,New Jersey,34,111188,6044
3071,4/27/2020,New Mexico,35,2825,104
3072,4/27/2020,New York,36,296991,22267
3073,4/27/2020,North Carolina,37,9035,331
3074,4/27/2020,North Dakota,38,942,19
3075,4/27/2020,Northern Mariana Islands,69,14,2
3076,4/27/2020,Ohio,39,16325,753
3077,4/27/2020,Oklahoma,40,3280,197
3078,4/27/2020,Oregon,41,2354,92
3079,4/27/2020,Pennsylvania,42,43728,1946
3080,4/27/2020,Puerto Rico,72,1388,84
3081,4/27/2020,Rhode Island,44,7708,233
3082,4/27/2020,South Carolina,45,5613,177
3083,4/27/2020,South Dakota,46,2246,11
3084,4/27/2020,Tennessee,47,9739,184
3085,4/27/2020,Texas,48,25963,699
3086,4/27/2020,Utah,49,4236,41
3087,4/27/2020,Vermont,50,855,46
3088,4/27/2020,Virgin Islands,78,59,4
3089,4/27/2020,Virginia,51,13534,458
3090,4/27/2020,Washington,53,13958,771
3091,4/27/2020,West Virginia,54,1078,37
3092,4/27/2020,Wisconsin,55,6081,281
3093,4/27/2020,Wyoming,56,520,7
3094,4/28/2020,Alabama,1,6750,242
3095,4/28/2020,Alaska,2,349,7
3096,4/28/2020,Arizona,4,6948,297
3097,4/28/2020,Arkansas,5,3127,57
3098,4/28/2020,California,6,46570,1884
3099,4/28/2020,Colorado,8,14239,734
3100,4/28/2020,Connecticut,9,26312,2089
3101,4/28/2020,Delaware,10,4575,137
3102,4/28/2020,District of Columbia,11,3994,190
3103,4/28/2020,Florida,12,32838,1170
3104,4/28/2020,Georgia,13,23607,1022
3105,4/28/2020,Guam,66,1114,6
3106,4/28/2020,Hawaii,15,602,16
3107,4/28/2020,Idaho,16,1952,60
3108,4/28/2020,Illinois,17,48102,2132
3109,4/28/2020,Indiana,18,16783,992
3110,4/28/2020,Iowa,19,6376,136
3111,4/28/2020,Kansas,20,3601,127
3112,4/28/2020,Kentucky,21,4375,231
3113,4/28/2020,Louisiana,22,27329,1801
3114,4/28/2020,Maine,23,1040,51
3115,4/28/2020,Maryland,24,20200,1016
3116,4/28/2020,Massachusetts,25,58302,3153
3117,4/28/2020,Michigan,26,39469,3566
3118,4/28/2020,Minnesota,27,4181,301
3119,4/28/2020,Mississippi,28,6342,239
3120,4/28/2020,Missouri,29,7306,324
3121,4/28/2020,Montana,30,451,15
3122,4/28/2020,Nebraska,31,3613,56
3123,4/28/2020,Nevada,32,4812,225
3124,4/28/2020,New Hampshire,33,2010,60
3125,4/28/2020,New Jersey,34,113856,6442
3126,4/28/2020,New Mexico,35,2975,110
3127,4/28/2020,New York,36,300276,22777
3128,4/28/2020,North Carolina,37,9568,353
3129,4/28/2020,North Dakota,38,991,19
3130,4/28/2020,Northern Mariana Islands,69,14,2
3131,4/28/2020,Ohio,39,16769,799
3132,4/28/2020,Oklahoma,40,3410,207
3133,4/28/2020,Oregon,41,2385,99
3134,4/28/2020,Pennsylvania,42,45323,2092
3135,4/28/2020,Puerto Rico,72,1400,86
3136,4/28/2020,Rhode Island,44,7926,239
3137,4/28/2020,South Carolina,45,5735,192
3138,4/28/2020,South Dakota,46,2314,11
3139,4/28/2020,Tennessee,47,9974,190
3140,4/28/2020,Texas,48,26868,738
3141,4/28/2020,Utah,49,4343,45
3142,4/28/2020,Vermont,50,862,46
3143,4/28/2020,Virgin Islands,78,62,4
3144,4/28/2020,Virginia,51,14338,492
3145,4/28/2020,Washington,53,14165,792
3146,4/28/2020,West Virginia,54,1096,38
3147,4/28/2020,Wisconsin,55,6289,300
3148,4/28/2020,Wyoming,56,536,7
3149,4/29/2020,Alabama,1,6925,262
3150,4/29/2020,Alaska,2,353,7
3151,4/29/2020,Arizona,4,7202,308
3152,4/29/2020,Arkansas,5,3207,59
3153,4/29/2020,California,6,48904,1961
3154,4/29/2020,Colorado,8,14680,764
3155,4/29/2020,Connecticut,9,26767,2168
3156,4/29/2020,Delaware,10,4655,144
3157,4/29/2020,District of Columbia,11,4106,205
3158,4/29/2020,Florida,12,33185,1216
3159,4/29/2020,Georgia,13,24300,1086
3160,4/29/2020,Guam,66,1114,6
3161,4/29/2020,Hawaii,15,605,16
3162,4/29/2020,Idaho,16,1984,60
3163,4/29/2020,Illinois,17,50355,2221
3164,4/29/2020,Indiana,18,17409,1065
3165,4/29/2020,Iowa,19,6843,148
3166,4/29/2020,Kansas,20,3811,132
3167,4/29/2020,Kentucky,21,4538,235
3168,4/29/2020,Louisiana,22,27703,1845
3169,4/29/2020,Maine,23,1056,52
3170,4/29/2020,Maryland,24,20942,1078
3171,4/29/2020,Massachusetts,25,60265,3405
3172,4/29/2020,Michigan,26,40443,3670
3173,4/29/2020,Minnesota,27,4644,319
3174,4/29/2020,Mississippi,28,6569,250
3175,4/29/2020,Missouri,29,7426,331
3176,4/29/2020,Montana,30,451,16
3177,4/29/2020,Nebraska,31,3876,67
3178,4/29/2020,Nevada,32,4934,237
3179,4/29/2020,New Hampshire,33,2054,66
3180,4/29/2020,New Jersey,34,116264,6770
3181,4/29/2020,New Mexico,35,3213,112
3182,4/29/2020,New York,36,304994,23287
3183,4/29/2020,North Carolina,37,9947,366
3184,4/29/2020,North Dakota,38,1033,19
3185,4/29/2020,Northern Mariana Islands,69,14,2
3186,4/29/2020,Ohio,39,17303,937
3187,4/29/2020,Oklahoma,40,3473,214
3188,4/29/2020,Oregon,41,2446,101
3189,4/29/2020,Pennsylvania,42,46191,2392
3190,4/29/2020,Puerto Rico,72,1465,86
3191,4/29/2020,Rhode Island,44,8247,251
3192,4/29/2020,South Carolina,45,5881,232
3193,4/29/2020,South Dakota,46,2375,13
3194,4/29/2020,Tennessee,47,10255,196
3195,4/29/2020,Texas,48,27839,776
3196,4/29/2020,Utah,49,4499,45
3197,4/29/2020,Vermont,50,862,46
3198,4/29/2020,Virgin Islands,78,66,4
3199,4/29/2020,Virginia,51,14961,522
3200,4/29/2020,Washington,53,14490,805
3201,4/29/2020,West Virginia,54,1110,40
3202,4/29/2020,Wisconsin,55,6520,308
3203,4/29/2020,Wyoming,56,544,7
3204,4/30/2020,Alabama,1,7068,272
3205,4/30/2020,Alaska,2,353,7
3206,4/30/2020,Arizona,4,7648,320
3207,4/30/2020,Arkansas,5,3281,61
3208,4/30/2020,California,6,50470,2057
3209,4/30/2020,Colorado,8,15207,775
3210,4/30/2020,Connecticut,9,27700,2257
3211,4/30/2020,Delaware,10,4734,152
3212,4/30/2020,District of Columbia,11,4323,224
3213,4/30/2020,Florida,12,33683,1267
3214,4/30/2020,Georgia,13,25431,1121
3215,4/30/2020,Guam,66,1115,6
3216,4/30/2020,Hawaii,15,609,16
3217,4/30/2020,Idaho,16,2016,63
3218,4/30/2020,Illinois,17,52918,2361
3219,4/30/2020,Indiana,18,18099,1114
3220,4/30/2020,Iowa,19,7145,162
3221,4/30/2020,Kansas,20,4305,133
3222,4/30/2020,Kentucky,21,4708,240
3223,4/30/2020,Louisiana,22,28044,1905
3224,4/30/2020,Maine,23,1095,53
3225,4/30/2020,Maryland,24,21825,1139
3226,4/30/2020,Massachusetts,25,62205,3562
3227,4/30/2020,Michigan,26,41348,3788
3228,4/30/2020,Minnesota,27,5136,343
3229,4/30/2020,Mississippi,28,6815,261
3230,4/30/2020,Missouri,29,7563,341
3231,4/30/2020,Montana,30,452,16
3232,4/30/2020,Nebraska,31,4332,70
3233,4/30/2020,Nevada,32,5053,243
3234,4/30/2020,New Hampshire,33,2146,72
3235,4/30/2020,New Jersey,34,118652,7228
3236,4/30/2020,New Mexico,35,3411,123
3237,4/30/2020,New York,36,309696,23616
3238,4/30/2020,North Carolina,37,10507,385
3239,4/30/2020,North Dakota,38,1067,19
3240,4/30/2020,Northern Mariana Islands,69,14,2
3241,4/30/2020,Ohio,39,18027,975
3242,4/30/2020,Oklahoma,40,3618,222
3243,4/30/2020,Oregon,41,2510,103
3244,4/30/2020,Pennsylvania,42,48224,2580
3245,4/30/2020,Puerto Rico,72,1537,92
3246,4/30/2020,Rhode Island,44,8621,266
3247,4/30/2020,South Carolina,45,6095,244
3248,4/30/2020,South Dakota,46,2450,17
3249,4/30/2020,Tennessee,47,10506,200
3250,4/30/2020,Texas,48,29072,828
3251,4/30/2020,Utah,49,4672,46
3252,4/30/2020,Vermont,50,866,48
3253,4/30/2020,Virgin Islands,78,66,4
3254,4/30/2020,Virginia,51,15846,552
3255,4/30/2020,Washington,53,14814,822
3256,4/30/2020,West Virginia,54,1126,44
3257,4/30/2020,Wisconsin,55,6854,316
3258,4/30/2020,Wyoming,56,559,7
3259,5/1/2020,Alabama,1,7294,289
3260,5/1/2020,Alaska,2,362,7
3261,5/1/2020,Arizona,4,7962,330
3262,5/1/2020,Arkansas,5,3310,64
3263,5/1/2020,California,6,52318,2147
3264,5/1/2020,Colorado,8,15661,818
3265,5/1/2020,Connecticut,9,28764,2339
3266,5/1/2020,Delaware,10,4918,159
3267,5/1/2020,District of Columbia,11,4658,231
3268,5/1/2020,Florida,12,34720,1313
3269,5/1/2020,Georgia,13,26436,1153
3270,5/1/2020,Guam,66,1115,6
3271,5/1/2020,Hawaii,15,610,16
3272,5/1/2020,Idaho,16,2035,63
3273,5/1/2020,Illinois,17,56055,2464
3274,5/1/2020,Indiana,18,18941,1175
3275,5/1/2020,Iowa,19,7883,170
3276,5/1/2020,Kansas,20,4510,136
3277,5/1/2020,Kentucky,21,4879,248
3278,5/1/2020,Louisiana,22,28754,1970
3279,5/1/2020,Maine,23,1123,55
3280,5/1/2020,Maryland,24,23566,1192
3281,5/1/2020,Massachusetts,25,64311,3716
3282,5/1/2020,Michigan,26,42348,3866
3283,5/1/2020,Minnesota,27,5730,371
3284,5/1/2020,Mississippi,28,7212,281
3285,5/1/2020,Missouri,29,7840,355
3286,5/1/2020,Montana,30,452,16
3287,5/1/2020,Nebraska,31,4838,72
3288,5/1/2020,Nevada,32,5249,254
3289,5/1/2020,New Hampshire,33,2310,81
3290,5/1/2020,New Jersey,34,121190,7538
3291,5/1/2020,New Mexico,35,3513,131
3292,5/1/2020,New York,36,313575,23841
3293,5/1/2020,North Carolina,37,10922,405
3294,5/1/2020,North Dakota,38,1107,23
3295,5/1/2020,Northern Mariana Islands,69,14,2
3296,5/1/2020,Ohio,39,18743,1002
3297,5/1/2020,Oklahoma,40,3748,230
3298,5/1/2020,Oregon,41,2579,104
3299,5/1/2020,Pennsylvania,42,49764,2671
3300,5/1/2020,Puerto Rico,72,1573,94
3301,5/1/2020,Rhode Island,44,8962,279
3302,5/1/2020,South Carolina,45,6258,256
3303,5/1/2020,South Dakota,46,2525,21
3304,5/1/2020,Tennessee,47,11781,205
3305,5/1/2020,Texas,48,30342,853
3306,5/1/2020,Utah,49,4829,46
3307,5/1/2020,Vermont,50,879,49
3308,5/1/2020,Virgin Islands,78,66,4
3309,5/1/2020,Virginia,51,16901,581
3310,5/1/2020,Washington,53,15134,829
3311,5/1/2020,West Virginia,54,1152,47
3312,5/1/2020,Wisconsin,55,7314,327
3313,5/1/2020,Wyoming,56,566,7
3314,5/2/2020,Alabama,1,7611,288
3315,5/2/2020,Alaska,2,363,7
3316,5/2/2020,Arizona,4,8364,353
3317,5/2/2020,Arkansas,5,3372,72
3318,5/2/2020,California,6,53753,2213
3319,5/2/2020,Colorado,8,16118,830
3320,5/2/2020,Connecticut,9,29287,2436
3321,5/2/2020,Delaware,10,5038,168
3322,5/2/2020,District of Columbia,11,4797,240
3323,5/2/2020,Florida,12,35455,1363
3324,5/2/2020,Georgia,13,27268,1161
3325,5/2/2020,Guam,66,1117,6
3326,5/2/2020,Hawaii,15,611,16
3327,5/2/2020,Idaho,16,2061,64
3328,5/2/2020,Illinois,17,58505,2576
3329,5/2/2020,Indiana,18,19629,1229
3330,5/2/2020,Iowa,19,8641,175
3331,5/2/2020,Kansas,20,4863,140
3332,5/2/2020,Kentucky,21,4881,252
3333,5/2/2020,Louisiana,22,29183,1993
3334,5/2/2020,Maine,23,1152,56
3335,5/2/2020,Maryland,24,24568,1251
3336,5/2/2020,Massachusetts,25,66263,3846
3337,5/2/2020,Michigan,26,43191,4020
3338,5/2/2020,Minnesota,27,6228,395
3339,5/2/2020,Mississippi,28,7441,291
3340,5/2/2020,Missouri,29,8154,373
3341,5/2/2020,Montana,30,454,16
3342,5/2/2020,Nebraska,31,5332,75
3343,5/2/2020,Nevada,32,5390,257
3344,5/2/2020,New Hampshire,33,2429,84
3345,5/2/2020,New Jersey,34,123717,7742
3346,5/2/2020,New Mexico,35,3732,139
3347,5/2/2020,New York,36,318134,24035
3348,5/2/2020,North Carolina,37,11514,428
3349,5/2/2020,North Dakota,38,1153,24
3350,5/2/2020,Northern Mariana Islands,69,14,2
3351,5/2/2020,Ohio,39,19335,1021
3352,5/2/2020,Oklahoma,40,3851,238
3353,5/2/2020,Oregon,41,2635,109
3354,5/2/2020,Pennsylvania,42,51071,2794
3355,5/2/2020,Puerto Rico,72,1755,95
3356,5/2/2020,Rhode Island,44,9289,296
3357,5/2/2020,South Carolina,45,6489,267
3358,5/2/2020,South Dakota,46,2587,21
3359,5/2/2020,Tennessee,47,12376,210
3360,5/2/2020,Texas,48,31433,875
3361,5/2/2020,Utah,49,4981,49
3362,5/2/2020,Vermont,50,886,50
3363,5/2/2020,Virgin Islands,78,66,4
3364,5/2/2020,Virginia,51,17731,616
3365,5/2/2020,Washington,53,15383,833
3366,5/2/2020,West Virginia,54,1185,50
3367,5/2/2020,Wisconsin,55,7660,334
3368,5/2/2020,Wyoming,56,579,7
3369,5/3/2020,Alabama,1,7888,290
3370,5/3/2020,Alaska,2,366,7
3371,5/3/2020,Arizona,4,8640,362
3372,5/3/2020,Arkansas,5,3431,76
3373,5/3/2020,California,6,55072,2235
3374,5/3/2020,Colorado,8,16527,840
3375,5/3/2020,Connecticut,9,29287,2436
3376,5/3/2020,Delaware,10,5208,177
3377,5/3/2020,District of Columbia,11,5016,251
3378,5/3/2020,Florida,12,36070,1378
3379,5/3/2020,Georgia,13,27618,1168
3380,5/3/2020,Guam,66,1118,6
3381,5/3/2020,Hawaii,15,611,17
3382,5/3/2020,Idaho,16,2059,64
3383,5/3/2020,Illinois,17,61499,2632
3384,5/3/2020,Indiana,18,20267,1246
3385,5/3/2020,Iowa,19,9169,184
3386,5/3/2020,Kansas,20,5177,142
3387,5/3/2020,Kentucky,21,5223,256
3388,5/3/2020,Louisiana,22,29383,2012
3389,5/3/2020,Maine,23,1185,57
3390,5/3/2020,Maryland,24,25561,1281
3391,5/3/2020,Massachusetts,25,68087,4004
3392,5/3/2020,Michigan,26,43803,4049
3393,5/3/2020,Minnesota,27,6663,419
3394,5/3/2020,Mississippi,28,7550,303
3395,5/3/2020,Missouri,29,8454,378
3396,5/3/2020,Montana,30,454,16
3397,5/3/2020,Nebraska,31,5686,77
3398,5/3/2020,Nevada,32,5473,262
3399,5/3/2020,New Hampshire,33,2518,86
3400,5/3/2020,New Jersey,34,126744,7871
3401,5/3/2020,New Mexico,35,3850,151
3402,5/3/2020,New York,36,321833,24576
3403,5/3/2020,North Carolina,37,11668,436
3404,5/3/2020,North Dakota,38,1191,25
3405,5/3/2020,Northern Mariana Islands,69,14,2
3406,5/3/2020,Ohio,39,19914,1038
3407,5/3/2020,Oklahoma,40,3972,238
3408,5/3/2020,Oregon,41,2680,109
3409,5/3/2020,Pennsylvania,42,52079,2843
3410,5/3/2020,Puerto Rico,72,1806,97
3411,5/3/2020,Rhode Island,44,9477,320
3412,5/3/2020,South Carolina,45,6626,275
3413,5/3/2020,South Dakota,46,2630,21
3414,5/3/2020,Tennessee,47,12871,211
3415,5/3/2020,Texas,48,32299,890
3416,5/3/2020,Utah,49,5175,50
3417,5/3/2020,Vermont,50,897,52
3418,5/3/2020,Virgin Islands,78,66,4
3419,5/3/2020,Virginia,51,18671,660
3420,5/3/2020,Washington,53,15943,840
3421,5/3/2020,West Virginia,54,1196,50
3422,5/3/2020,Wisconsin,55,7964,339
3423,5/3/2020,Wyoming,56,586,7
3424,5/4/2020,Alabama,1,8112,298
3425,5/4/2020,Alaska,2,368,7
3426,5/4/2020,Arizona,4,8919,362
3427,5/4/2020,Arkansas,5,3469,80
3428,5/4/2020,California,6,56333,2297
3429,5/4/2020,Colorado,8,16799,849
3430,5/4/2020,Connecticut,9,29973,2556
3431,5/4/2020,Delaware,10,5288,182
3432,5/4/2020,District of Columbia,11,5170,258
3433,5/4/2020,Florida,12,36889,1398
3434,5/4/2020,Georgia,13,28350,1228
3435,5/4/2020,Guam,66,1118,6
3436,5/4/2020,Hawaii,15,612,17
3437,5/4/2020,Idaho,16,2106,64
3438,5/4/2020,Illinois,17,63840,2673
3439,5/4/2020,Indiana,18,20855,1264
3440,5/4/2020,Iowa,19,9703,188
3441,5/4/2020,Kansas,20,5385,154
3442,5/4/2020,Kentucky,21,5370,267
3443,5/4/2020,Louisiana,22,29746,2064
3444,5/4/2020,Maine,23,1205,57
3445,5/4/2020,Maryland,24,26509,1317
3446,5/4/2020,Massachusetts,25,69087,4090
3447,5/4/2020,Michigan,26,43996,4135
3448,5/4/2020,Minnesota,27,7234,428
3449,5/4/2020,Mississippi,28,7877,310
3450,5/4/2020,Missouri,29,8776,387
3451,5/4/2020,Montana,30,456,16
3452,5/4/2020,Nebraska,31,6123,78
3453,5/4/2020,Nevada,32,5627,266
3454,5/4/2020,New Hampshire,33,2588,86
3455,5/4/2020,New Jersey,34,128269,7910
3456,5/4/2020,New Mexico,35,4030,156
3457,5/4/2020,New York,36,324357,24788
3458,5/4/2020,North Carolina,37,11871,454
3459,5/4/2020,North Dakota,38,1225,25
3460,5/4/2020,Northern Mariana Islands,69,14,2
3461,5/4/2020,Ohio,39,20474,1056
3462,5/4/2020,Oklahoma,40,4044,238
3463,5/4/2020,Oregon,41,2759,109
3464,5/4/2020,Pennsylvania,42,52992,2880
3465,5/4/2020,Puerto Rico,72,1875,97
3466,5/4/2020,Rhode Island,44,9652,341
3467,5/4/2020,South Carolina,45,6757,283
3468,5/4/2020,South Dakota,46,2667,21
3469,5/4/2020,Tennessee,47,13283,216
3470,5/4/2020,Texas,48,33134,914
3471,5/4/2020,Utah,49,5326,50
3472,5/4/2020,Vermont,50,902,52
3473,5/4/2020,Virgin Islands,78,66,4
3474,5/4/2020,Virginia,51,19492,684
3475,5/4/2020,Washington,53,16047,846
3476,5/4/2020,West Virginia,54,1225,50
3477,5/4/2020,Wisconsin,55,8236,340
3478,5/4/2020,Wyoming,56,596,7
3479,5/5/2020,Alabama,1,8437,315
3480,5/5/2020,Alaska,2,369,7
3481,5/5/2020,Arizona,4,9305,395
3482,5/5/2020,Arkansas,5,3525,83
3483,5/5/2020,California,6,58848,2386
3484,5/5/2020,Colorado,8,17256,901
3485,5/5/2020,Connecticut,9,30621,2633
3486,5/5/2020,Delaware,10,5371,187
3487,5/5/2020,District of Columbia,11,5322,264
3488,5/5/2020,Florida,12,37431,1470
3489,5/5/2020,Georgia,13,28876,1277
3490,5/5/2020,Guam,66,1118,6
3491,5/5/2020,Hawaii,15,615,17
3492,5/5/2020,Idaho,16,2127,66
3493,5/5/2020,Illinois,17,65889,2843
3494,5/5/2020,Indiana,18,21423,1326
3495,5/5/2020,Iowa,19,10111,207
3496,5/5/2020,Kansas,20,5627,160
3497,5/5/2020,Kentucky,21,5822,278
3498,5/5/2020,Louisiana,22,30069,2115
3499,5/5/2020,Maine,23,1226,61
3500,5/5/2020,Maryland,24,27217,1390
3501,5/5/2020,Massachusetts,25,70271,4212
3502,5/5/2020,Michigan,26,44391,4179
3503,5/5/2020,Minnesota,27,7851,455
3504,5/5/2020,Mississippi,28,8207,342
3505,5/5/2020,Missouri,29,8919,408
3506,5/5/2020,Montana,30,456,16
3507,5/5/2020,Nebraska,31,6442,81
3508,5/5/2020,Nevada,32,5665,276
3509,5/5/2020,New Hampshire,33,2636,92
3510,5/5/2020,New Jersey,34,130593,8244
3511,5/5/2020,New Mexico,35,4137,162
3512,5/5/2020,New York,36,326659,25028
3513,5/5/2020,North Carolina,37,12283,477
3514,5/5/2020,North Dakota,38,1266,25
3515,5/5/2020,Northern Mariana Islands,69,14,2
3516,5/5/2020,Ohio,39,20969,1135
3517,5/5/2020,Oklahoma,40,4127,247
3518,5/5/2020,Oregon,41,2839,113
3519,5/5/2020,Pennsylvania,42,53967,3206
3520,5/5/2020,Puerto Rico,72,1924,99
3521,5/5/2020,Rhode Island,44,9933,355
3522,5/5/2020,South Carolina,45,6841,296
3523,5/5/2020,South Dakota,46,2720,24
3524,5/5/2020,Tennessee,47,13555,225
3525,5/5/2020,Texas,48,34286,955
3526,5/5/2020,Utah,49,5449,56
3527,5/5/2020,Vermont,50,907,52
3528,5/5/2020,Virgin Islands,78,66,4
3529,5/5/2020,Virginia,51,20256,713
3530,5/5/2020,Washington,53,16234,863
3531,5/5/2020,West Virginia,54,1243,50
3532,5/5/2020,Wisconsin,55,8566,353
3533,5/5/2020,Wyoming,56,604,7
